-0.314482496194825,0.280063594912407
-0.30727895392279,0.253783811580788
-0.30209167544784,0.228032895829872
-0.296010273972603,0.312082615533615
-0.287133072407045,0.207515378361568
-0.279510763209393,0.339681523437309
-0.268500761035008,0.195102391808656
-0.257945205479452,0.362887943964483
-0.256043203371971,0.173075261671374
-0.233219178082192,0.153973396414001
-0.235041095890411,0.385566144708423
-0.212197049525817,0.406865296930092
-0.20933521353747,0.132059368023668
-0.185502283105023,0.427339812814975
-0.183604452054795,0.116091987640989
-0.161904109589041,0.450903627709783
-0.159995433789954,0.096241900647948
-0.135386784850927,0.472346429932664
-0.133514225500527,0.081694910561002
-0.125205479452055,0.066473182145429
-0.108688092729189,0.498192598438279
-0.100305936073059,0.056687065034797
-0.08114481409002,0.52137414721108
-0.073584474885845,0.036208603311735
-0.053630136986302,0.545183585313175
-0.043219178082192,0.022019329362742
-0.03541095890411,0.011672066234701
-0.028904109589041,0.567612715982721
-0.006780821917808,0.002361083840565
-0.008082191780822,0.588103594569577
0.013780821917808,0.608123650107991
0.008835616438356,0.00329373650108
0.039067439409905,0.631490903804619
0.064694415173867,0.654868867633447
0.090008561643836,0.679566467718297
0.116663405088063,0.699232489972231
0.137584474885845,0.721436285097192
0.161631748589847,0.741868432038042
0.186565557729941,0.759834927491515
0.203867579908676,0.784198035585725
0.229456083803384,0.801380292937909
0.24605675146771,0.824876902704927
0.271092628832355,0.843056296312622
0.300342465753425,0.856251227174553
0.328972602739726,0.866557039073238
0.357602739726027,0.877748870999411
0.386232876712329,0.888287846063224
0.41486301369863,0.899572943255449
0.443493150684931,0.910298448851365
0.472123287671233,0.921023954447281
0.500753424657534,0.932122521107402
0.529383561643836,0.946974792665937
0.558013698630137,0.953107205968977
0.586643835616438,0.957956999803652
0.61527397260274,0.961967406243864
0.643904109589041,0.965231690555665
0.672534246575342,0.972543687414098
0.701164383561644,0.974917954615579
0.729794520547945,0.975024543491066
0.758424657534247,0.97782250147261
0.787054794520548,0.980806989986256
0.815684931506849,0.984257804830159
0.84431506849315,0.990117972380392
0.872945205479452,0.993051387057867
0.901575342465753,0.995902639477154
0.930205479452055,0.995776065187512
0.958835616438356,0.997967798939721
0.977054794520548,0.999802015838733
